Country,Country.Code,Region,Income.Group,Year,le,po_und,co2,hexp,edu,Unemployment,Injuries,comm_dis,non_comm_dis,gdp_bill,acc_wtr,avg_le,avg_po_und,avg_co2,avg_hexp,avg_edu,avg_comm_dis,avg_non_comm_dis,avg_gdp_bill,avg_acc_wtr,europe_region,EU_member,population
Portugal,PRT,Europe & Central Asia,High income,2001,76.814634146,2.5,61380,8.62751484,5.33713007,3.829999924,336954.98,237045.28,2897529.91,121.604,93.693432576,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10371815
Portugal,PRT,Europe & Central Asia,High income,2002,77.065853659,2.5,65599.998474121,8.78642941,5.258719921,4.5,328487.72,230034,2907709.66,134.796,69.037231229,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10430913
Portugal,PRT,Europe & Central Asia,High income,2003,77.219512195,2.5,60520.000457764,9.12415695,5.281529903,6.130000114,318157.92,223907.14,2911603.37,165.226,69.05587198,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10473345
Portugal,PRT,Europe & Central Asia,High income,2004,77.670731707,2.5,62130.001068115,9.5325079,5.046380043,6.320000172,306101.62,215088.17,2870536.76,189.382,93.800325496,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10501523
Portugal,PRT,Europe & Central Asia,High income,2005,78.070731707,2.5,65470.001220703,9.65306759,5.073949814,7.579999924,291533.98,217001.29,2866468.98,197.254,93.838233403,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10523314
Portugal,PRT,Europe & Central Asia,High income,2006,78.419512195,2.5,60450.000762939,9.35422611,4.907670021,7.650000095,280951.71,211638.12,2851312.47,208.756,93.877482139,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10543946
Portugal,PRT,Europe & Central Asia,High income,2007,78.32195122,2.5,58799.999237061,9.25186634,4.921470165,7.960000038,274651.96,211444.21,2862216.03,240.496,93.917843171,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10565547
Portugal,PRT,Europe & Central Asia,High income,2008,78.524390244,2.5,56840.000152588,9.58307838,4.696090221,7.550000191,265120.74,209021.47,2864912.42,263.416,93.959393243,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10580963
Portugal,PRT,Europe & Central Asia,High income,2009,78.726829268,2.5,56299.999237061,10.13070393,5.563149929,9.430000305,256870.71,207143.73,2871453.93,244.668,94.001895916,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10591341
Portugal,PRT,Europe & Central Asia,High income,2010,79.026829268,2.5,50939.998626709,10.03250504,5.412489891,10.770000458,249969.8,202138.23,2867524.36,238.113,94.123940539,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10588401
Portugal,PRT,Europe & Central Asia,High income,2011,80.470731707,2.5,49869.998931885,9.73071671,5.123330116,12.680000305,241678.63,200179.39,2860300.17,245.118,94.244569899,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10564820
Portugal,PRT,Europe & Central Asia,High income,2012,80.373170732,2.5,48220.001220703,9.65393162,4.949409962,15.529999733,235332.36,197276.06,2852932.5,216.224,94.363713547,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10522085
Portugal,PRT,Europe & Central Asia,High income,2013,80.72195122,2.5,46560.001373291,9.40486622,5.270969868,16.180000305,230152.68,193681.65,2841082.2,226.434,94.452350922,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10464537
Portugal,PRT,Europe & Central Asia,High income,2014,81.12195122,2.5,45930.000305176,9.34288025,5.124000072,13.890000343,226694.03,188740.02,2827210.72,229.902,94.538906937,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10408379
Portugal,PRT,Europe & Central Asia,High income,2015,81.124390244,2.5,49849.998474121,9.31645775,4.885540009,12.43999958,220572.72,192591.61,2825713.56,199.394,94.623341594,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10365436
Portugal,PRT,Europe & Central Asia,High income,2016,81.124390244,2.5,48759.998321533,9.39439583,5.090741186,11.069999695,217892.67,194882.47,2855020.85,206.426,94.705682298,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10332751
Portugal,PRT,Europe & Central Asia,High income,2017,81.424390244,2.5,53330.001831055,9.30583763,5.015610218,8.869999886,219570.97,192038.99,2879525.78,221.358,94.785960654,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10307528
Portugal,PRT,Europe & Central Asia,High income,2018,81.324390244,2.5,49500,9.4126482,4.675159931,6.989999771,220932.61,191109.09,2900455.74,242.313,94.86413723,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10289833
Portugal,PRT,Europe & Central Asia,High income,2019,81.675609756,2.5,44639.999389648,9.53145981,5.090741186,6.460000038,222625.69,190691.94,2925747.68,239.987,94.940311429,79.432734275,2.5,54478.421004446,9.429960553,5.09074118557895,205560.676842105,2870487.21526316,212.150894737,91.622348642,Southern Europe,1,10289921
Romania,ROU,Europe & Central Asia,High income,2001,71.16097561,2.5,95230,4.37598133,3.266289949,6.559999943,1013547.64,737648.7,6958880.79,40.395,81.608998409,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,21797588
Romania,ROU,Europe & Central Asia,High income,2002,71.009756098,2.5,93739.99786377,4.57694626,3.504129887,8.109999657,998492.79,693488.06,7041774.78,46.066,96.340220447,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,21653530
Romania,ROU,Europe & Central Asia,High income,2003,71.309756098,2.5,98139.999389648,5.37136745,3.543970108,6.949999809,969813.36,664627.28,7001311.36,57.806,96.340220447,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,21481322
Romania,ROU,Europe & Central Asia,High income,2004,71.56097561,2.5,95349.998474121,5.47733545,3.312730074,7.71999979,932830.23,644478.06,6835068.35,74.974,81.66306011,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,21289292
Romania,ROU,Europe & Central Asia,High income,2005,71.912195122,2.5,94709.999084473,5.52778149,3.500390053,7.170000076,905514.9,608802.23,6805217.17,98.454,81.700135547,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,21092264
Romania,ROU,Europe & Central Asia,High income,2006,72.163414634,2.5,99260.00213623,5.07106066,4.306509972,7.269999981,879675.45,576080.34,6687418.28,122.024,81.73721151,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20909406
Romania,ROU,Europe & Central Asia,High income,2007,72.565853659,2.5,96730.003356934,5.02223349,4.149539948,6.409999847,859718.22,534077.86,6579820.26,174.589,81.774292894,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20744226
Romania,ROU,Europe & Central Asia,High income,2008,72.565853659,2.5,95419.998168945,5.02274227,4.097199917,5.789999962,861919.99,521704.98,6624212.07,214.317,81.811367887,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20597516
Romania,ROU,Europe & Central Asia,High income,2009,73.309756098,2.5,80709.999084473,5.27841282,4.002130032,6.860000134,847091.45,504147.42,6647195.83,174.102,81.848446893,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20466318
Romania,ROU,Europe & Central Asia,High income,2010,73.458536585,2.5,77620.002746582,5.76614237,3.493609905,6.960000038,823143.44,483434.4,6603982.79,170.029,81.885524397,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20335212
Romania,ROU,Europe & Central Asia,High income,2011,74.409756098,2.5,84059.997558594,4.70199966,3.061369896,7.179999828,767919.54,458820.19,6353018.64,192.614,81.922602545,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20220286
Romania,ROU,Europe & Central Asia,High income,2012,74.412195122,2.5,81849.998474121,4.73353195,2.963799953,6.789999962,758695.25,448434.32,6376646.98,179.133,81.926565197,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20137112
Romania,ROU,Europe & Central Asia,High income,2013,75.063414634,2.5,72089.996337891,5.19664145,3.051739931,7.099999905,721516.1,432005.25,6219904.52,189.789,81.916091382,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,20066550
Romania,ROU,Europe & Central Asia,High income,2014,74.909756098,2.5,71540.000915527,5.02168465,3.121220112,6.800000191,725797.12,439279.1,6364772.44,199.714,81.905618143,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19995836
Romania,ROU,Europe & Central Asia,High income,2015,74.912195122,2.5,73319.999694824,4.94721556,3.109630108,6.809999943,712596.55,429049.72,6335571.07,177.884,81.901939264,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19906078
Romania,ROU,Europe & Central Asia,High income,2016,75.209756098,2.5,71589.996337891,5.00346899,2.979890108,5.900000095,705282.37,421733.11,6338398.74,185.288,81.905619615,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19797820
Romania,ROU,Europe & Central Asia,High income,2017,75.309756098,2.5,74209.999084473,5.1508317,3.095390081,4.929999828,702107.22,418365.8,6350644.02,210.147,81.915810475,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19698852
Romania,ROU,Europe & Central Asia,High income,2018,75.358536585,2.5,75190.002441406,5.56050777,3.344749928,4.190000057,696304.49,403187.28,6362167.1,243.316,81.933357177,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19606778
Romania,ROU,Europe & Central Asia,High income,2019,75.607317073,2.5,73949.996948242,5.74447823,3.43912722,3.910000086,693007.26,392766.07,6365741.05,251.018,81.957697966,73.484724005,2.5,84458.420426218,5.134229661,3.43912722010526,516427.90368421,6571144.53894737,157.982052632,83.368146332,Central and Eastern Europe,1,19524212
Serbia,SRB,Europe & Central Asia,Upper middle income,2001,72.234146341,3.1,45000,6.86061621,4.010269145,12.800000191,384910.03,202802.18,3046386.32,12.961,74.381261974,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7917792
Serbia,SRB,Europe & Central Asia,Upper middle income,2002,72.285365854,3,48580.001831055,8.0600071,4.010269145,13.800000191,370930.9,200023.59,3031146.72,17.121,74.714156005,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7904272
Serbia,SRB,Europe & Central Asia,Upper middle income,2003,72.436585366,2.7,52150.001525879,8.1294651,4.010269145,15.199999809,362813.9,200853.45,3074737.05,22.482,74.714156005,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7887466
Serbia,SRB,Europe & Central Asia,Upper middle income,2004,72.682926829,2.5,56349.998474121,8.24021435,4.010269145,18.5,355472.7,186917.33,3099577.11,26.142,74.499039312,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7863399
Serbia,SRB,Europe & Central Asia,Upper middle income,2005,72.834146341,2.5,50689.998626709,8.27808189,4.010269145,20.850000381,345214.4,171285.08,3140391.95,27.683,74.538088448,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7830944
Serbia,SRB,Europe & Central Asia,Upper middle income,2006,73.385365854,2.5,53009.998321533,8.48804665,4.010269145,20.850000381,335125.98,158697.88,3110537.36,32.482,74.57711904,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7794792
Serbia,SRB,Europe & Central Asia,Upper middle income,2007,73.631707317,2.5,51459.999084473,9.37001324,4.209839821,18.059999466,323246.04,146829.7,3080110.06,43.171,74.616266366,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7758181
Serbia,SRB,Europe & Central Asia,Upper middle income,2008,73.885365854,2.5,49830.001831055,9.47590065,4.441999912,13.699999809,317004.39,130231.39,3084988.57,52.194,74.655238945,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7722801
Serbia,SRB,Europe & Central Asia,Upper middle income,2009,73.985365854,2.5,46869.998931885,9.3397665,4.483980179,16.13999939,309311.36,134592.1,3051641.08,45.163,74.694181261,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7688037
Serbia,SRB,Europe & Central Asia,Upper middle income,2010,74.336585366,2.5,47099.998474121,9.52071667,4.327809811,19.219999313,298582.94,132606.22,2989272.2,41.819,74.732948333,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7653749
Serbia,SRB,Europe & Central Asia,Upper middle income,2011,74.536585366,2.6,51229.999542236,9.10749245,4.238359928,22.969999313,292953.57,136233.92,2951693.11,49.258,74.771840566,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7620925
Serbia,SRB,Europe & Central Asia,Upper middle income,2012,74.836585366,2.6,45790.000915527,9.32176399,4.164209843,24,286496.73,120970.69,2925758.07,43.309,74.798552544,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7591357
Serbia,SRB,Europe & Central Asia,Upper middle income,2013,75.185365854,3.2,46470.001220703,9.30588913,4.010269145,22.149999619,279935.68,131575.05,2905044.15,48.394,74.821048786,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7566674
Serbia,SRB,Europe & Central Asia,Upper middle income,2014,75.336585366,3.7,38959.999084473,9.23958969,3.926980019,19.219999313,278555.12,128049.48,2908499.04,47.062,74.843680949,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7543965
Serbia,SRB,Europe & Central Asia,Upper middle income,2015,75.287804878,4.1,45389.999389648,8.8132,3.78640008,17.659999847,274641.43,125280.99,2912924.95,39.656,74.866151967,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7519501
Serbia,SRB,Europe & Central Asia,Upper middle income,2016,75.687804878,4.2,46619.998931885,8.4589138,3.63470006,15.260000229,271283.71,122266.47,2854815.07,40.693,74.888756731,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7493288
Serbia,SRB,Europe & Central Asia,Upper middle income,2017,75.53902439,4,47340.000152588,8.22039318,3.710160017,13.479999542,273324.18,118619.37,2862947.16,44.179,74.914040367,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7464882
Serbia,SRB,Europe & Central Asia,Upper middle income,2018,75.890243902,3.8,46130.001068115,8.5316782,3.582319975,12.729999542,274175.32,115978.23,2880460.23,50.641,74.942005967,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7433825
Serbia,SRB,Europe & Central Asia,Upper middle income,2019,75.936585366,3.7,45950.000762939,8.67206478,3.616470098,10.390000343,273205.78,113109.97,2889862.28,51.514,74.972637851,74.207060334,3.063157895,48153.684114155,8.70704282,4.01026914515789,146153.846842105,2989515.39368421,38.732842105,74.733745864,Central and Eastern Europe,0,7401056
Slovenia,SVN,Europe & Central Asia,High income,2001,75.758536585,2.5,15380,7.87602425,5.756830215,5.679999828,104446.68,27472.9,516992.02,20.876,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,1982489
Slovenia,SVN,Europe & Central Asia,High income,2002,76.007317073,2.5,15520.000457764,8.02119923,5.672860146,5.920000076,102860.42,26693.41,509671.39,23.49,92.813326729,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,1983769
Slovenia,SVN,Europe & Central Asia,High income,2003,76.858536585,2.5,15409.999847412,8.09883595,5.70333004,6.480000019,104388.95,26656.58,513516.48,29.635,93.449670575,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,1989413
Slovenia,SVN,Europe & Central Asia,High income,2004,77.207317073,2.5,15699.999809265,7.93957281,5.64425993,6.010000229,102634.3,26362.32,510436.7,34.415,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,1996731
Slovenia,SVN,Europe & Central Asia,High income,2005,77.612195122,2.5,15920.000076294,7.99595737,5.6040802,6.510000229,99672.2,25694.8,499367.7,36.206,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2004780
Slovenia,SVN,Europe & Central Asia,High income,2006,78.086585366,2.5,16290.000915527,7.82322741,5.590660095,5.949999809,101023.82,24918.69,501720.11,39.481,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2013577
Slovenia,SVN,Europe & Central Asia,High income,2007,78.56097561,2.5,16280.000686646,7.51139164,5.11661005,4.820000172,100177.2,24249.49,502874.93,48.067,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2023230
Slovenia,SVN,Europe & Central Asia,High income,2008,78.765853659,2.5,17360.000610352,7.85466576,5.109519958,4.369999886,97082.52,23660.99,498690.34,55.779,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2034037
Slovenia,SVN,Europe & Central Asia,High income,2009,78.970731707,2.5,15510.000228882,8.540802,5.554969788,5.860000134,94456.43,23064.57,496450.4,50.568,91.105229509,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2045578
Slovenia,SVN,Europe & Central Asia,High income,2010,79.42195122,2.5,15779.999732971,8.56503296,5.545460224,7.239999771,92954.65,22791.81,497767.64,48.208,91.785273073,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2057294
Slovenia,SVN,Europe & Central Asia,High income,2011,79.970731707,2.5,15699.999809265,8.53639603,5.541259766,8.170000076,90831.5,22613.32,496305.7,51.584,92.465316637,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2065457
Slovenia,SVN,Europe & Central Asia,High income,2012,80.124390244,2.5,15119.999885559,8.71509933,5.620230198,8.840000153,89844.64,22341.9,501986.72,46.578,93.145360201,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2069365
Slovenia,SVN,Europe & Central Asia,High income,2013,80.32195122,2.5,14550.000190735,8.74028301,5.405729771,10.100000381,87981.98,22301.75,500001.46,48.416,93.825403765,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2072374
Slovenia,SVN,Europe & Central Asia,High income,2014,81.07804878,2.5,13109.999656677,8.50197506,5.291699886,9.670000076,84191.16,21276.11,487237.05,49.997,94.505447329,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2074923
Slovenia,SVN,Europe & Central Asia,High income,2015,80.775609756,2.5,13140.000343323,8.49823952,4.909530163,8.960000038,85612.92,21476.96,502403.27,43.108,95.185490893,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2080865
Slovenia,SVN,Europe & Central Asia,High income,2016,81.175609756,2.5,13899.99961853,8.4630394,4.792669773,8,85807.01,21440.94,501700.25,44.767,95.865534458,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2090020
Slovenia,SVN,Europe & Central Asia,High income,2017,81.029268293,2.5,14119.999885559,8.18522835,4.780539989,6.559999943,86588.11,21435.93,508791.41,48.589,96.545578022,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2098396
Slovenia,SVN,Europe & Central Asia,High income,2018,81.37804878,2.5,14069.999694824,8.27940369,4.935870171,5.110000134,85605.49,21445.6,515164,54.178,97.225621586,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2105931
Slovenia,SVN,Europe & Central Asia,High income,2019,81.529268293,2.5,13600.00038147,8.52386475,5.365339465,4.449999809,83176.33,21463.76,520966.97,54.332,97.90566515,79.191206675,2.5,15076.842201634,8.245802027,5.36533946463158,23545.359473684,504318.133684211,43.593368421,93.287068157,Central and Eastern Europe,1,2112905
Spain,ESP,Europe & Central Asia,High income,2001,79.368292683,2.5,294790,6.76895761,4.111269951,10.350000381,1105890.85,554637.5,10087758.4,627.83,99.352766669,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,40966448
Spain,ESP,Europe & Central Asia,High income,2002,79.568292683,2.5,312750,6.80052805,4.134570122,11.149999619,1110105.98,564219.45,10208135.62,708.757,99.535971256,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,41477652
Spain,ESP,Europe & Central Asia,High income,2003,79.619512195,2.5,318660.003662109,7.56392097,4.173429966,11.279999733,1121936.96,574299.12,10366494.8,907.492,99.535971256,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,42230268
Spain,ESP,Europe & Central Asia,High income,2004,79.870731707,2.5,335559.997558594,7.65912247,4.157859802,11.090000153,1125231.17,570733.65,10406636.9,1069.06,99.457350051,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,42959672
Spain,ESP,Europe & Central Asia,High income,2005,80.170731707,2.5,350500,7.73195314,4.144320011,9.149999619,1088739.16,570654.23,10509981.76,1153.72,99.492753569,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,43685372
Spain,ESP,Europe & Central Asia,High income,2006,80.82195122,2.5,341779.998779297,7.82912683,4.184820175,8.449999809,1067647.31,561039.64,10552362.09,1260.4,99.528343519,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,44422824
Spain,ESP,Europe & Central Asia,High income,2007,80.873170732,2.5,354679.992675781,7.9183569,4.254049778,8.229999542,1049541.24,566827.5,10674132.2,1474,99.564122819,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,45245784
Spain,ESP,Europe & Central Asia,High income,2008,81.175609756,2.5,324269.989013672,8.3818779,4.528059959,11.25,1031307.51,563113.92,10756770.07,1631.86,99.600083259,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,45966544
Spain,ESP,Europe & Central Asia,High income,2009,81.475609756,2.5,287489.990234375,9.10707188,4.912000179,17.86000061,986580.45,548897.14,10781023.4,1491.47,99.603592955,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,46367772
Spain,ESP,Europe & Central Asia,High income,2010,81.626829268,2.5,273250,9.1185751,4.856080055,19.86000061,957877.13,538228.09,10789191.33,1422.11,99.606464395,81.709884467,2.5,288681.577533923,8.448410987,4.35448222684211,535931.835789474,10747066.6384211,1254.659947368,99.545653756,Southern Europe,1,46572776
